Local time,Open,High,Low,Close,Volume
31.03.2025 05:53:00.000 GMT+0200,1.08338,1.08338,1.08332,1.08333,49.26
31.03.2025 05:54:00.000 GMT+0200,1.08336,1.08339,1.08333,1.08339,43.29
31.03.2025 05:55:00.000 GMT+0200,1.08336,1.08339,1.08333,1.08334,41.04
31.03.2025 05:56:00.000 GMT+0200,1.08334,1.08339,1.08333,1.08335,18.9
31.03.2025 05:57:00.000 GMT+0200,1.08338,1.08339,1.08323,1.08323,38.7
31.03.2025 05:58:00.000 GMT+0200,1.08329,1.08331,1.08327,1.08330,23.97
31.03.2025 05:59:00.000 GMT+0200,1.08331,1.08331,1.08326,1.08327,55.62
31.03.2025 06:00:00.000 GMT+0200,1.08328,1.08329,1.08316,1.08318,122.67
31.03.2025 06:01:00.000 GMT+0200,1.08317,1.08322,1.08314,1.08314,50.13
31.03.2025 06:02:00.000 GMT+0200,1.08314,1.08323,1.08313,1.08322,83.61
31.03.2025 06:03:00.000 GMT+0200,1.08321,1.08321,1.08316,1.08317,125.28
31.03.2025 06:04:00.000 GMT+0200,1.08318,1.08324,1.08316,1.08322,90.09
31.03.2025 06:05:00.000 GMT+0200,1.08322,1.08334,1.08317,1.08334,70.2
31.03.2025 06:06:00.000 GMT+0200,1.08333,1.08345,1.08332,1.08341,42.48
31.03.2025 06:07:00.000 GMT+0200,1.08340,1.08346,1.08340,1.08345,34.65
31.03.2025 06:08:00.000 GMT+0200,1.08345,1.08347,1.08335,1.08340,70.65
31.03.2025 06:09:00.000 GMT+0200,1.08340,1.08346,1.08339,1.08344,33.39
31.03.2025 06:10:00.000 GMT+0200,1.08344,1.08358,1.08341,1.08353,48.33
31.03.2025 06:11:00.000 GMT+0200,1.08355,1.08355,1.08348,1.08355,81.27
31.03.2025 06:12:00.000 GMT+0200,1.08355,1.08357,1.08349,1.08349,53.82
31.03.2025 06:13:00.000 GMT+0200,1.08348,1.08355,1.08347,1.08355,22.5
31.03.2025 06:14:00.000 GMT+0200,1.08353,1.08355,1.08344,1.08345,42.39
31.03.2025 06:15:00.000 GMT+0200,1.08344,1.08345,1.08326,1.08326,33.48
31.03.2025 06:16:00.000 GMT+0200,1.08325,1.08325,1.08315,1.08316,64.8
31.03.2025 06:17:00.000 GMT+0200,1.08316,1.08319,1.08316,1.08318,37.8
31.03.2025 06:18:00.000 GMT+0200,1.08332,1.08356,1.08331,1.08355,22.65
31.03.2025 06:19:00.000 GMT+0200,1.08354,1.08354,1.08342,1.08344,63.81
31.03.2025 06:20:00.000 GMT+0200,1.08346,1.08347,1.08341,1.08343,68.49
31.03.2025 06:21:00.000 GMT+0200,1.08342,1.08342,1.08331,1.08340,74.43
31.03.2025 06:22:00.000 GMT+0200,1.08340,1.08341,1.08339,1.08340,7.29
31.03.2025 06:23:00.000 GMT+0200,1.08340,1.08345,1.08339,1.08344,65.25
31.03.2025 06:24:00.000 GMT+0200,1.08344,1.08346,1.08325,1.08325,83.88
31.03.2025 06:25:00.000 GMT+0200,1.08326,1.08332,1.08323,1.08331,66.45
31.03.2025 06:26:00.000 GMT+0200,1.08332,1.08332,1.08323,1.08324,25.2
31.03.2025 06:27:00.000 GMT+0200,1.08323,1.08327,1.08322,1.08323,45.45
31.03.2025 06:28:00.000 GMT+0200,1.08322,1.08328,1.08322,1.08327,30.6
31.03.2025 06:29:00.000 GMT+0200,1.08327,1.08339,1.08326,1.08335,61.65
31.03.2025 06:30:00.000 GMT+0200,1.08333,1.08333,1.08328,1.08331,21.6
31.03.2025 06:31:00.000 GMT+0200,1.08330,1.08330,1.08320,1.08322,49.95
31.03.2025 06:32:00.000 GMT+0200,1.08321,1.08333,1.08319,1.08333,40.5
31.03.2025 06:33:00.000 GMT+0200,1.08332,1.08337,1.08321,1.08321,68.85
31.03.2025 06:34:00.000 GMT+0200,1.08323,1.08332,1.08319,1.08331,116.67
31.03.2025 06:35:00.000 GMT+0200,1.08331,1.08340,1.08327,1.08338,101.25
31.03.2025 06:36:00.000 GMT+0200,1.08339,1.08341,1.08337,1.08340,72.18
31.03.2025 06:37:00.000 GMT+0200,1.08341,1.08341,1.08331,1.08332,95.79
31.03.2025 06:38:00.000 GMT+0200,1.08332,1.08345,1.08332,1.08341,93.93
31.03.2025 06:39:00.000 GMT+0200,1.08340,1.08343,1.08333,1.08335,64.14
31.03.2025 06:40:00.000 GMT+0200,1.08335,1.08344,1.08335,1.08339,115.2
31.03.2025 06:41:00.000 GMT+0200,1.08340,1.08344,1.08338,1.08341,114.66
31.03.2025 06:42:00.000 GMT+0200,1.08341,1.08345,1.08334,1.08336,156.42
31.03.2025 06:43:00.000 GMT+0200,1.08335,1.08337,1.08331,1.08333,78.57
31.03.2025 06:44:00.000 GMT+0200,1.08331,1.08336,1.08328,1.08335,75.33
31.03.2025 06:45:00.000 GMT+0200,1.08336,1.08336,1.08326,1.08327,15.3
31.03.2025 06:46:00.000 GMT+0200,1.08326,1.08326,1.08311,1.08311,33.3
31.03.2025 06:47:00.000 GMT+0200,1.08310,1.08322,1.08310,1.08316,35.1
31.03.2025 06:48:00.000 GMT+0200,1.08318,1.08324,1.08317,1.08323,63.9
31.03.2025 06:49:00.000 GMT+0200,1.08325,1.08340,1.08322,1.08340,54.57
31.03.2025 06:50:00.000 GMT+0200,1.08340,1.08341,1.08336,1.08338,68.58
31.03.2025 06:51:00.000 GMT+0200,1.08337,1.08341,1.08332,1.08339,65.7
31.03.2025 06:52:00.000 GMT+0200,1.08339,1.08342,1.08338,1.08339,46.8
31.03.2025 06:53:00.000 GMT+0200,1.08338,1.08341,1.08338,1.08340,17.28
31.03.2025 06:54:00.000 GMT+0200,1.08342,1.08348,1.08342,1.08346,65.7
31.03.2025 06:55:00.000 GMT+0200,1.08344,1.08347,1.08343,1.08345,31.5
31.03.2025 06:56:00.000 GMT+0200,1.08347,1.08349,1.08342,1.08345,47.43
31.03.2025 06:57:00.000 GMT+0200,1.08345,1.08347,1.08342,1.08343,40.5
31.03.2025 06:58:00.000 GMT+0200,1.08342,1.08342,1.08334,1.08340,103.5
31.03.2025 06:59:00.000 GMT+0200,1.08339,1.08343,1.08336,1.08341,57.6
31.03.2025 07:00:00.000 GMT+0200,1.08341,1.08341,1.08330,1.08337,133.83
31.03.2025 07:01:00.000 GMT+0200,1.08338,1.08345,1.08337,1.08343,135.81
31.03.2025 07:02:00.000 GMT+0200,1.08345,1.08347,1.08317,1.08324,68.19
31.03.2025 07:03:00.000 GMT+0200,1.08322,1.08322,1.08314,1.08315,69.87
31.03.2025 07:04:00.000 GMT+0200,1.08316,1.08319,1.08314,1.08318,31.5
31.03.2025 07:05:00.000 GMT+0200,1.08317,1.08334,1.08315,1.08330,122.04
31.03.2025 07:06:00.000 GMT+0200,1.08329,1.08345,1.08328,1.08343,49.05
31.03.2025 07:07:00.000 GMT+0200,1.08344,1.08345,1.08329,1.08329,72
31.03.2025 07:08:00.000 GMT+0200,1.08328,1.08331,1.08324,1.08326,52.2
31.03.2025 07:09:00.000 GMT+0200,1.08322,1.08324,1.08319,1.08322,76.5
31.03.2025 07:10:00.000 GMT+0200,1.08323,1.08346,1.08323,1.08345,134.37
31.03.2025 07:11:00.000 GMT+0200,1.08346,1.08346,1.08344,1.08346,54.9
31.03.2025 07:12:00.000 GMT+0200,1.08345,1.08365,1.08344,1.08365,150.3
31.03.2025 07:13:00.000 GMT+0200,1.08365,1.08381,1.08362,1.08372,181.8
31.03.2025 07:14:00.000 GMT+0200,1.08373,1.08375,1.08338,1.08340,178.2
31.03.2025 07:15:00.000 GMT+0200,1.08339,1.08354,1.08337,1.08353,46.83
31.03.2025 07:16:00.000 GMT+0200,1.08353,1.08366,1.08349,1.08363,99.39
31.03.2025 07:17:00.000 GMT+0200,1.08362,1.08370,1.08359,1.08365,132.48
31.03.2025 07:18:00.000 GMT+0200,1.08364,1.08369,1.08363,1.08367,55.8
31.03.2025 07:19:00.000 GMT+0200,1.08368,1.08368,1.08358,1.08366,68.4
31.03.2025 07:20:00.000 GMT+0200,1.08369,1.08371,1.08367,1.08369,26.1
31.03.2025 07:21:00.000 GMT+0200,1.08369,1.08376,1.08368,1.08370,21.69
31.03.2025 07:22:00.000 GMT+0200,1.08371,1.08382,1.08371,1.08381,17.1
31.03.2025 07:23:00.000 GMT+0200,1.08381,1.08392,1.08380,1.08390,45
31.03.2025 07:24:00.000 GMT+0200,1.08390,1.08398,1.08390,1.08395,27
31.03.2025 07:25:00.000 GMT+0200,1.08394,1.08394,1.08376,1.08376,25.54
31.03.2025 07:26:00.000 GMT+0200,1.08377,1.08396,1.08372,1.08396,72.72
31.03.2025 07:27:00.000 GMT+0200,1.08398,1.08412,1.08398,1.08410,33.99
31.03.2025 07:28:00.000 GMT+0200,1.08410,1.08410,1.08400,1.08402,51.51
31.03.2025 07:29:00.000 GMT+0200,1.08403,1.08405,1.08394,1.08394,80.85
31.03.2025 07:30:00.000 GMT+0200,1.08393,1.08400,1.08388,1.08393,128.19
31.03.2025 07:31:00.000 GMT+0200,1.08392,1.08393,1.08384,1.08392,81.78
31.03.2025 07:32:00.000 GMT+0200,1.08392,1.08404,1.08392,1.08401,34.08
31.03.2025 07:33:00.000 GMT+0200,1.08399,1.08401,1.08379,1.08380,96.51
31.03.2025 07:34:00.000 GMT+0200,1.08381,1.08388,1.08379,1.08384,38.7
31.03.2025 07:35:00.000 GMT+0200,1.08385,1.08391,1.08382,1.08390,41.4
31.03.2025 07:36:00.000 GMT+0200,1.08391,1.08394,1.08378,1.08381,87.12
31.03.2025 07:37:00.000 GMT+0200,1.08383,1.08386,1.08374,1.08375,65.79
31.03.2025 07:38:00.000 GMT+0200,1.08376,1.08381,1.08372,1.08379,70.29
31.03.2025 07:39:00.000 GMT+0200,1.08379,1.08399,1.08379,1.08399,92.07
31.03.2025 07:40:00.000 GMT+0200,1.08399,1.08403,1.08395,1.08402,43.38
31.03.2025 07:41:00.000 GMT+0200,1.08402,1.08411,1.08400,1.08409,29.88
31.03.2025 07:42:00.000 GMT+0200,1.08410,1.08416,1.08409,1.08415,35.04
31.03.2025 07:43:00.000 GMT+0200,1.08413,1.08427,1.08409,1.08420,33.18
31.03.2025 07:44:00.000 GMT+0200,1.08422,1.08426,1.08413,1.08419,68.85
31.03.2025 07:45:00.000 GMT+0200,1.08419,1.08419,1.08399,1.08410,73.62
31.03.2025 07:46:00.000 GMT+0200,1.08412,1.08412,1.08396,1.08398,119.46
31.03.2025 07:47:00.000 GMT+0200,1.08398,1.08398,1.08384,1.08390,57.78
31.03.2025 07:48:00.000 GMT+0200,1.08392,1.08393,1.08373,1.08378,96.21
31.03.2025 07:49:00.000 GMT+0200,1.08377,1.08383,1.08371,1.08379,90.99
31.03.2025 07:50:00.000 GMT+0200,1.08377,1.08379,1.08369,1.08370,85.14
31.03.2025 07:51:00.000 GMT+0200,1.08370,1.08372,1.08363,1.08371,42.21
31.03.2025 07:52:00.000 GMT+0200,1.08373,1.08373,1.08357,1.08359,35.91
31.03.2025 07:53:00.000 GMT+0200,1.08358,1.08364,1.08354,1.08363,53.55
31.03.2025 07:54:00.000 GMT+0200,1.08364,1.08376,1.08362,1.08371,128.25
31.03.2025 07:55:00.000 GMT+0200,1.08369,1.08369,1.08326,1.08327,169.41
31.03.2025 07:56:00.000 GMT+0200,1.08326,1.08327,1.08313,1.08314,107.53
31.03.2025 07:57:00.000 GMT+0200,1.08314,1.08329,1.08311,1.08323,168.33
31.03.2025 07:58:00.000 GMT+0200,1.08321,1.08341,1.08318,1.08339,105.5
31.03.2025 07:59:00.000 GMT+0200,1.08337,1.08345,1.08336,1.08342,93.6
31.03.2025 08:00:00.000 GMT+0200,1.08342,1.08348,1.08312,1.08322,122.94
31.03.2025 08:01:00.000 GMT+0200,1.08318,1.08318,1.08285,1.08287,67.05
31.03.2025 08:02:00.000 GMT+0200,1.08287,1.08293,1.08267,1.08268,91.29
31.03.2025 08:03:00.000 GMT+0200,1.08269,1.08269,1.08256,1.08261,124.2
31.03.2025 08:04:00.000 GMT+0200,1.08255,1.08262,1.08247,1.08258,237.73
31.03.2025 08:05:00.000 GMT+0200,1.08259,1.08309,1.08254,1.08305,273.03
31.03.2025 08:06:00.000 GMT+0200,1.08304,1.08334,1.08304,1.08318,120.96
31.03.2025 08:07:00.000 GMT+0200,1.08320,1.08321,1.08292,1.08300,168.15
31.03.2025 08:08:00.000 GMT+0200,1.08299,1.08307,1.08283,1.08304,122.16
31.03.2025 08:09:00.000 GMT+0200,1.08305,1.08316,1.08302,1.08304,173.34
31.03.2025 08:10:00.000 GMT+0200,1.08303,1.08324,1.08287,1.08317,179.31
31.03.2025 08:11:00.000 GMT+0200,1.08317,1.08319,1.08287,1.08289,168.27
31.03.2025 08:12:00.000 GMT+0200,1.08291,1.08294,1.08274,1.08286,222.03
31.03.2025 08:13:00.000 GMT+0200,1.08287,1.08308,1.08287,1.08291,180
31.03.2025 08:14:00.000 GMT+0200,1.08289,1.08294,1.08281,1.08287,164.7
31.03.2025 08:15:00.000 GMT+0200,1.08287,1.08314,1.08284,1.08302,209.97
31.03.2025 08:16:00.000 GMT+0200,1.08301,1.08312,1.08297,1.08305,182.34
31.03.2025 08:17:00.000 GMT+0200,1.08306,1.08312,1.08297,1.08305,195.84
31.03.2025 08:18:00.000 GMT+0200,1.08303,1.08308,1.08287,1.08299,189
31.03.2025 08:19:00.000 GMT+0200,1.08305,1.08309,1.08303,1.08307,142.65
31.03.2025 08:20:00.000 GMT+0200,1.08307,1.08335,1.08302,1.08318,153.45
31.03.2025 08:21:00.000 GMT+0200,1.08318,1.08320,1.08293,1.08302,171.85
31.03.2025 08:22:00.000 GMT+0200,1.08304,1.08320,1.08296,1.08305,189.63
31.03.2025 08:23:00.000 GMT+0200,1.08306,1.08308,1.08291,1.08292,112.59
31.03.2025 08:24:00.000 GMT+0200,1.08290,1.08307,1.08279,1.08283,125.1
31.03.2025 08:25:00.000 GMT+0200,1.08283,1.08302,1.08282,1.08291,123.75
31.03.2025 08:26:00.000 GMT+0200,1.08293,1.08293,1.08265,1.08268,159.03
31.03.2025 08:27:00.000 GMT+0200,1.08268,1.08280,1.08258,1.08267,154.12
31.03.2025 08:28:00.000 GMT+0200,1.08266,1.08275,1.08258,1.08265,158.85
31.03.2025 08:29:00.000 GMT+0200,1.08268,1.08294,1.08268,1.08293,190.62
31.03.2025 08:30:00.000 GMT+0200,1.08292,1.08324,1.08292,1.08322,203.62
31.03.2025 08:31:00.000 GMT+0200,1.08324,1.08324,1.08281,1.08287,158.31
31.03.2025 08:32:00.000 GMT+0200,1.08287,1.08302,1.08285,1.08298,159.6
31.03.2025 08:33:00.000 GMT+0200,1.08297,1.08305,1.08291,1.08298,192.72
31.03.2025 08:34:00.000 GMT+0200,1.08298,1.08334,1.08298,1.08313,158.4
31.03.2025 08:35:00.000 GMT+0200,1.08312,1.08335,1.08294,1.08333,242.85
31.03.2025 08:36:00.000 GMT+0200,1.08336,1.08369,1.08336,1.08349,219.36
31.03.2025 08:37:00.000 GMT+0200,1.08349,1.08361,1.08348,1.08358,164.13
31.03.2025 08:38:00.000 GMT+0200,1.08356,1.08356,1.08325,1.08328,132.93
31.03.2025 08:39:00.000 GMT+0200,1.08328,1.08351,1.08326,1.08343,148.05
31.03.2025 08:40:00.000 GMT+0200,1.08347,1.08353,1.08327,1.08327,240.03
31.03.2025 08:41:00.000 GMT+0200,1.08327,1.08341,1.08318,1.08339,239.67
31.03.2025 08:42:00.000 GMT+0200,1.08340,1.08351,1.08318,1.08321,148.68
31.03.2025 08:43:00.000 GMT+0200,1.08323,1.08334,1.08318,1.08327,107.85
31.03.2025 08:44:00.000 GMT+0200,1.08328,1.08351,1.08322,1.08348,114.6
31.03.2025 08:45:00.000 GMT+0200,1.08349,1.08381,1.08324,1.08381,203.73
31.03.2025 08:46:00.000 GMT+0200,1.08382,1.08409,1.08382,1.08398,172.59
31.03.2025 08:47:00.000 GMT+0200,1.08397,1.08408,1.08391,1.08400,126.9
31.03.2025 08:48:00.000 GMT+0200,1.08404,1.08414,1.08396,1.08413,192.9
31.03.2025 08:49:00.000 GMT+0200,1.08417,1.08447,1.08415,1.08437,166.56
31.03.2025 08:50:00.000 GMT+0200,1.08433,1.08445,1.08427,1.08428,230.82
31.03.2025 08:51:00.000 GMT+0200,1.08428,1.08447,1.08428,1.08442,127.77
31.03.2025 08:52:00.000 GMT+0200,1.08441,1.08443,1.08422,1.08423,182.58
31.03.2025 08:53:00.000 GMT+0200,1.08424,1.08424,1.08407,1.08413,108.87
31.03.2025 08:54:00.000 GMT+0200,1.08413,1.08418,1.08388,1.08396,216.09
31.03.2025 08:55:00.000 GMT+0200,1.08394,1.08402,1.08373,1.08373,295.89
31.03.2025 08:56:00.000 GMT+0200,1.08375,1.08376,1.08364,1.08369,109.53
31.03.2025 08:57:00.000 GMT+0200,1.08368,1.08382,1.08345,1.08354,215.01
31.03.2025 08:58:00.000 GMT+0200,1.08352,1.08384,1.08352,1.08376,234.52
31.03.2025 08:59:00.000 GMT+0200,1.08377,1.08382,1.08362,1.08371,193.92
31.03.2025 09:00:00.000 GMT+0200,1.08371,1.08381,1.08355,1.08360,262.34
31.03.2025 09:01:00.000 GMT+0200,1.08361,1.08376,1.08336,1.08370,280.32
31.03.2025 09:02:00.000 GMT+0200,1.08369,1.08418,1.08368,1.08399,248.52
31.03.2025 09:03:00.000 GMT+0200,1.08399,1.08408,1.08374,1.08401,232.29
31.03.2025 09:04:00.000 GMT+0200,1.08403,1.08412,1.08397,1.08404,205.14
31.03.2025 09:05:00.000 GMT+0200,1.08404,1.08457,1.08399,1.08455,224.11
31.03.2025 09:06:00.000 GMT+0200,1.08456,1.08479,1.08441,1.08448,216.96
31.03.2025 09:07:00.000 GMT+0200,1.08447,1.08492,1.08440,1.08473,324.84
31.03.2025 09:08:00.000 GMT+0200,1.08471,1.08485,1.08440,1.08449,281.34
31.03.2025 09:09:00.000 GMT+0200,1.08461,1.08461,1.08418,1.08419,259.53
31.03.2025 09:10:00.000 GMT+0200,1.08416,1.08419,1.08388,1.08397,289.89
31.03.2025 09:11:00.000 GMT+0200,1.08396,1.08405,1.08368,1.08379,276.45
31.03.2025 09:12:00.000 GMT+0200,1.08382,1.08397,1.08358,1.08362,242.19
31.03.2025 09:13:00.000 GMT+0200,1.08366,1.08376,1.08356,1.08356,204.69
31.03.2025 09:14:00.000 GMT+0200,1.08361,1.08366,1.08304,1.08322,346.05
31.03.2025 09:15:00.000 GMT+0200,1.08321,1.08342,1.08313,1.08338,346.72
31.03.2025 09:16:00.000 GMT+0200,1.08340,1.08357,1.08322,1.08322,185.14
31.03.2025 09:17:00.000 GMT+0200,1.08321,1.08322,1.08298,1.08303,395.83
31.03.2025 09:18:00.000 GMT+0200,1.08304,1.08304,1.08270,1.08279,425.88
31.03.2025 09:19:00.000 GMT+0200,1.08280,1.08318,1.08279,1.08313,158.61
31.03.2025 09:20:00.000 GMT+0200,1.08311,1.08331,1.08311,1.08327,321.12
31.03.2025 09:21:00.000 GMT+0200,1.08325,1.08343,1.08323,1.08343,323.64
31.03.2025 09:22:00.000 GMT+0200,1.08348,1.08354,1.08330,1.08353,205.8
31.03.2025 09:23:00.000 GMT+0200,1.08353,1.08353,1.08299,1.08299,268.11
31.03.2025 09:24:00.000 GMT+0200,1.08297,1.08297,1.08259,1.08268,259.29
31.03.2025 09:25:00.000 GMT+0200,1.08268,1.08282,1.08267,1.08268,275.58
31.03.2025 09:26:00.000 GMT+0200,1.08265,1.08292,1.08262,1.08288,234.63
31.03.2025 09:27:00.000 GMT+0200,1.08286,1.08291,1.08268,1.08276,200.25
31.03.2025 09:28:00.000 GMT+0200,1.08276,1.08285,1.08272,1.08277,143.49
31.03.2025 09:29:00.000 GMT+0200,1.08277,1.08286,1.08271,1.08274,135.9
31.03.2025 09:30:00.000 GMT+0200,1.08272,1.08277,1.08258,1.08264,177.3
31.03.2025 09:31:00.000 GMT+0200,1.08262,1.08267,1.08250,1.08267,134.52
31.03.2025 09:32:00.000 GMT+0200,1.08265,1.08299,1.08264,1.08297,177.93
31.03.2025 09:33:00.000 GMT+0200,1.08296,1.08312,1.08290,1.08307,143.04
31.03.2025 09:34:00.000 GMT+0200,1.08305,1.08307,1.08277,1.08284,162.31
31.03.2025 09:35:00.000 GMT+0200,1.08285,1.08290,1.08273,1.08290,149.58
31.03.2025 09:36:00.000 GMT+0200,1.08292,1.08318,1.08280,1.08287,235.74
31.03.2025 09:37:00.000 GMT+0200,1.08287,1.08295,1.08262,1.08267,138.06
31.03.2025 09:38:00.000 GMT+0200,1.08268,1.08278,1.08257,1.08264,130.41
31.03.2025 09:39:00.000 GMT+0200,1.08264,1.08264,1.08225,1.08229,193.86
31.03.2025 09:40:00.000 GMT+0200,1.08227,1.08244,1.08222,1.08244,144.99
31.03.2025 09:41:00.000 GMT+0200,1.08245,1.08268,1.08233,1.08268,175.95
31.03.2025 09:42:00.000 GMT+0200,1.08266,1.08266,1.08241,1.08243,207.45
31.03.2025 09:43:00.000 GMT+0200,1.08243,1.08247,1.08225,1.08234,168
31.03.2025 09:44:00.000 GMT+0200,1.08234,1.08249,1.08208,1.08212,159.21
31.03.2025 09:45:00.000 GMT+0200,1.08212,1.08239,1.08206,1.08238,140.58
31.03.2025 09:46:00.000 GMT+0200,1.08239,1.08260,1.08236,1.08253,156.69
31.03.2025 09:47:00.000 GMT+0200,1.08252,1.08264,1.08235,1.08256,154.8
31.03.2025 09:48:00.000 GMT+0200,1.08256,1.08308,1.08248,1.08304,232.05
31.03.2025 09:49:00.000 GMT+0200,1.08306,1.08306,1.08278,1.08292,268.8
31.03.2025 09:50:00.000 GMT+0200,1.08294,1.08298,1.08281,1.08292,143.19
31.03.2025 09:51:00.000 GMT+0200,1.08292,1.08295,1.08278,1.08295,198.64
31.03.2025 09:52:00.000 GMT+0200,1.08295,1.08333,1.08293,1.08326,151.56
31.03.2025 09:53:00.000 GMT+0200,1.08328,1.08330,1.08310,1.08313,184.98
31.03.2025 09:54:00.000 GMT+0200,1.08313,1.08334,1.08309,1.08309,116.61
31.03.2025 09:55:00.000 GMT+0200,1.08308,1.08318,1.08298,1.08298,164.25
31.03.2025 09:56:00.000 GMT+0200,1.08299,1.08304,1.08278,1.08278,136.35
31.03.2025 09:57:00.000 GMT+0200,1.08278,1.08323,1.08277,1.08311,182.88
31.03.2025 09:58:00.000 GMT+0200,1.08311,1.08331,1.08305,1.08321,227.13
31.03.2025 09:59:00.000 GMT+0200,1.08320,1.08320,1.08307,1.08313,137.04
31.03.2025 10:00:00.000 GMT+0200,1.08313,1.08340,1.08310,1.08317,252.18
31.03.2025 10:01:00.000 GMT+0200,1.08318,1.08332,1.08298,1.08308,265.71
31.03.2025 10:02:00.000 GMT+0200,1.08308,1.08309,1.08278,1.08283,321.69
31.03.2025 10:03:00.000 GMT+0200,1.08284,1.08310,1.08284,1.08308,286.81
31.03.2025 10:04:00.000 GMT+0200,1.08306,1.08340,1.08295,1.08297,218.41
31.03.2025 10:05:00.000 GMT+0200,1.08296,1.08317,1.08281,1.08312,292.5
31.03.2025 10:06:00.000 GMT+0200,1.08312,1.08312,1.08282,1.08293,196.11
31.03.2025 10:07:00.000 GMT+0200,1.08294,1.08294,1.08257,1.08264,240.3
31.03.2025 10:08:00.000 GMT+0200,1.08261,1.08262,1.08237,1.08237,153.9
31.03.2025 10:09:00.000 GMT+0200,1.08239,1.08246,1.08226,1.08230,170.23
31.03.2025 10:10:00.000 GMT+0200,1.08230,1.08232,1.08192,1.08220,282.16
31.03.2025 10:11:00.000 GMT+0200,1.08218,1.08233,1.08215,1.08219,130.42
31.03.2025 10:12:00.000 GMT+0200,1.08218,1.08221,1.08192,1.08216,147.78
31.03.2025 10:13:00.000 GMT+0200,1.08215,1.08225,1.08196,1.08198,133.26
31.03.2025 10:14:00.000 GMT+0200,1.08197,1.08226,1.08188,1.08224,265.61
31.03.2025 10:15:00.000 GMT+0200,1.08222,1.08245,1.08210,1.08221,248.76
31.03.2025 10:16:00.000 GMT+0200,1.08219,1.08221,1.08168,1.08192,272.82
31.03.2025 10:17:00.000 GMT+0200,1.08195,1.08211,1.08164,1.08185,209.2
31.03.2025 10:18:00.000 GMT+0200,1.08185,1.08210,1.08178,1.08205,171.21
31.03.2025 10:19:00.000 GMT+0200,1.08204,1.08206,1.08174,1.08175,144.72
31.03.2025 10:20:00.000 GMT+0200,1.08174,1.08188,1.08172,1.08178,113.52
31.03.2025 10:21:00.000 GMT+0200,1.08177,1.08193,1.08173,1.08191,83.46
31.03.2025 10:22:00.000 GMT+0200,1.08191,1.08191,1.08174,1.08176,109.44
31.03.2025 10:23:00.000 GMT+0200,1.08177,1.08177,1.08160,1.08167,103.23
31.03.2025 10:24:00.000 GMT+0200,1.08165,1.08179,1.08160,1.08161,100.38
31.03.2025 10:25:00.000 GMT+0200,1.08159,1.08160,1.08134,1.08140,258.92
31.03.2025 10:26:00.000 GMT+0200,1.08138,1.08151,1.08132,1.08137,195.56
31.03.2025 10:27:00.000 GMT+0200,1.08137,1.08137,1.08115,1.08128,142.41
31.03.2025 10:28:00.000 GMT+0200,1.08127,1.08145,1.08124,1.08142,82.8
31.03.2025 10:29:00.000 GMT+0200,1.08140,1.08140,1.08120,1.08120,98.33
31.03.2025 10:30:00.000 GMT+0200,1.08117,1.08137,1.08117,1.08135,82.62
31.03.2025 10:31:00.000 GMT+0200,1.08134,1.08164,1.08133,1.08161,135.12
31.03.2025 10:32:00.000 GMT+0200,1.08162,1.08175,1.08149,1.08153,196.2
31.03.2025 10:33:00.000 GMT+0200,1.08155,1.08176,1.08150,1.08175,238.36
31.03.2025 10:34:00.000 GMT+0200,1.08174,1.08175,1.08152,1.08164,153.72
31.03.2025 10:35:00.000 GMT+0200,1.08162,1.08179,1.08162,1.08178,114.24
31.03.2025 10:36:00.000 GMT+0200,1.08178,1.08208,1.08177,1.08207,133.29
31.03.2025 10:37:00.000 GMT+0200,1.08207,1.08209,1.08199,1.08199,170.82
31.03.2025 10:38:00.000 GMT+0200,1.08203,1.08211,1.08199,1.08204,132.84
31.03.2025 10:39:00.000 GMT+0200,1.08204,1.08217,1.08202,1.08208,120.33
31.03.2025 10:40:00.000 GMT+0200,1.08205,1.08210,1.08190,1.08197,128.91
31.03.2025 10:41:00.000 GMT+0200,1.08197,1.08232,1.08197,1.08224,98.64
31.03.2025 10:42:00.000 GMT+0200,1.08226,1.08238,1.08216,1.08237,145.89
31.03.2025 10:43:00.000 GMT+0200,1.08239,1.08248,1.08234,1.08239,105.24
31.03.2025 10:44:00.000 GMT+0200,1.08239,1.08239,1.08217,1.08218,95.88
31.03.2025 10:45:00.000 GMT+0200,1.08217,1.08234,1.08209,1.08233,121.5
31.03.2025 10:46:00.000 GMT+0200,1.08231,1.08238,1.08222,1.08236,102.69
31.03.2025 10:47:00.000 GMT+0200,1.08236,1.08248,1.08229,1.08248,115.41
31.03.2025 10:48:00.000 GMT+0200,1.08245,1.08253,1.08241,1.08248,92.31
31.03.2025 10:49:00.000 GMT+0200,1.08247,1.08260,1.08244,1.08255,122.13
31.03.2025 10:50:00.000 GMT+0200,1.08256,1.08272,1.08253,1.08270,220.74
31.03.2025 10:51:00.000 GMT+0200,1.08271,1.08278,1.08254,1.08255,91.35
31.03.2025 10:52:00.000 GMT+0200,1.08254,1.08270,1.08246,1.08264,168.57
31.03.2025 10:53:00.000 GMT+0200,1.08261,1.08273,1.08253,1.08273,106.02
31.03.2025 10:54:00.000 GMT+0200,1.08273,1.08274,1.08263,1.08273,98.1
31.03.2025 10:55:00.000 GMT+0200,1.08271,1.08279,1.08267,1.08272,145.35
31.03.2025 10:56:00.000 GMT+0200,1.08274,1.08296,1.08274,1.08288,186.87
